id,name,sex
16673,Leslie Michele Burr-Howard (-Leneghan-),F
21392,Owen Porter Churchill,M
97751,Ismail A. Ragab,M
74092,Roger Mannhard,M
112415,Hartmut Sommer,M
104832,Nils Gottfrid Sandstrm,M
37555,Sergio Furlan,M
47918,Ramn Hernndez Cruz,M
7045,Anders Bakken,M
24397,Angela Cutrone,F
42199,Gilberto Gramellini,M
33640,"Francesco ""Franco"" Faggi",M
2479,Anna Aleksandrova (-Klochkova),F
37404,Shoko Fujimura,F
49419,Jay James Holt,M
79517,Georgette Miller-Thiollire,F
36174,Karen Forkel,F
102685,Irn Rudas,F
89027,Ji Orsg,M
91814,Yana Vladimirovna Pavlova,F
119105,Bryan Thomas,M
79564,"Bradley ""Brad"" Milne",M
40428,Eduard Giray,M
56831,Dimitar Nikolov Kamburski,M
22856,"Tyrone Bradley Thomas ""Brad"" Cooper",M
28755,Erol Nejat Diyarbekirli,M
106719,Nathalie Schneitter,F
120840,Jean-Yves Touzaint,M
132150,Nikolay Yeroshenko,M
3402,John A. Ametepey,M
21087,Norito Chosa,M
62594,Lauri Korpikoski,M
106194,Jan Scherrer,M
109384,Pablo Enrique Shorey Hernndez,M
128476,Pia Wedege,F
46546,Heinz Hussler,M
28033,Giuseppe Di Salvatore,M
119621,Taymuraz Vaznoyevich Tigiyev,M
122465,Elisa Uga,F
84683,Irina Sergeyevna Nekrasova,F
23037,Sheila Marie Cornell-Douty,F
62105,Lyudmila Andreyevna Kondratyeva (-Sedykh),F
21268,Tyler Christopher,M
125330,Rafail Ravilyevich Vergoyazov,M
4589,Miika Matias Antti-Roiko,M
4081,Marin Andrei,M
31209,Juan Carlos Echavarra Dueas,M
79138,Luk Mihalk,M
6598,"Christopher Gerald ""Chris"" Bacon",M
19304,Zdravko Ceraj,M
109348,Svitlana Volodymyrivna Shmidt,F
21430,Hlna Ciak,F
74120,"Frank Clifton ""Cliff"" Mannon",M
431,David Abibssira,M
129805,Chlo Willhelm,F
65395,Fethnour Lacheheb,M
129472,Pacita Wiedel,F
95148,Ernest Pohl,M
119201,Adolphe Thomegeux,M
46486,Stein Erik Haugen,M
64977,Volkmar Kuttelwascher,M
75731,Elizabeth Ethel Mason,F
39052,Valentin Aleksandrovich Gavrilov,M
18841,Jean Castel,M
112957,Karsten Steen Srensen,M
57675,Jon Kapar,M
132386,Tomoko Yoshihara,F
4083,Ren Jean Louis Andrei,M
8270,Charles Henry Bartlett,M
9704,Claudia Cinthia Bellotto,F
90457,Ioannis Panagoulopoulos,M
54859,Pl Vitalis Joensen,M
107639,Setsuo Segawa,M
47773,Heerden Herman,M
73170,Younis Mahmoud Khalef,M
7733,Erica Barbieri,F
16788,Wilson Kipkemei Busienei,M
43643,Muhammad Gul,M
42805,Konrad Grilc,M
133049,Pyotr Antonovich Zakovorot,M
27981,Paul Joseph Anthony Di Bella,M
66606,Jn Lak,M
34704,David Ricardo Fernndez Tercero,M
37010,Roland Freund,M
84584,Jean-Marie Neff,M
100851,Ainsley Robinson,M
105858,"Patrick Gerard ""Pat"" Scammell",M
58356,"Frederick Warren ""Fred"" Kelly",M
81408,Vlastimil Moravec,M
119799,Chloe Tipple,F
69896,Tore Albert Lindzn,M
107075,Jessica Schultz,F
61405,Nomie Kober,F
86064,Massimo Nistri,M
4643,Shinji Aoto,M
125322,Salvador Verges Soler,M
9049,Lon Omer Beaugendre,M
38114,Clarence Oliver Gamble,M
35818,Manuel Flores Snchez,M
36463,David Ashley Fox,M
59265,Olga Sergeyevna Khudenko,F
71828,Sergio Luna,M
87084,Slavik Nyu,M
94217,Constant Elisa Pieterse,M
28888,Mikkel Dobloug,M
54744,Grace Lillian Jividen,F
110566,Davinder Singh Deegan,M
38547,Miguel ngel Garca Ramrez,M
19407,Giorgio Cesana,M
41024,Jos Goldschmied Stoupignan,M
38806,Rafael Garza Gutirrez,M
96485,Herbert Mark John Prince,M
8637,Sabine Christiane Bau,F
40787,Frans Christiaan Cornelis Gbel,M
110744,Petko Atanasov Sirakov,M
85617,"Villiam Arvid ""Viljami"" Nieminen",M
107688,Robert Arthur Seguso,M
116595,Aleksandr Valentinovich Syman,M
92724,Delphyne Peretto,F
94662,Valeriya Igorevna Pishchelina,F
24309,Ivan urkovi,M
119640,Igor Tikhomirov,M
122205,Carla Tuzzi,F
6880,Marjorie Evalena Bailey (Turner-),F
31802,Hicham El Guerrouj,M
75493,Odd-Willy Martinsen,M
77904,Clemente Meja Avila,M
99463,Jean-Pierre Rensburg,M
110503,Prabhjot Singh,M
122139,Mirko Turri,M
50758,Hui Zicheng,M
26995,Geert Dejonghe,M
32916,Erivelto Martins,M
60394,Klmn Kirchmayer,M
45018,Ham Bong-Sil,F
101609,Pascal Roller,M
105282,Mara Elena Sarra Daz,F
74727,"Marijan ""Mare"" Marjanovi",M
101232,Jos Mara Rodrguez Roches,M
47294,Svein Helling,M
75420,Sergio Martnez,M
104217,Ismail Khalil Salman,M
106795,Gabe Scholten,M
109856,"David William ""Dave"" Silk",M
33109,"Robert Douglas Espeseth, Jr.",M
114900,George Henry Stott,M
121421,Wojciech Truchan,M
123723,Monique van der Lee,F
114357,Sloane Stephens,F
61629,Manabu Koga,M
75095,Albert C. Martin,M
120398,Roope Tonteri,M
122583,Stefan Ulmer,M
17996,Andrei Capitanciuc,M
133340,Guillermo Zavala Hidalgo,M
134338,Uwe Zitranski,M
50124,Alf Kristian Hovde,M
40630,Thomas Paul Gleeson,M
79676,Grigori Minakin,M
108393,Dursun Sevin,M
18943,Claudino Caiado de Castro,M
65685,tienne Laisn,M
83788,Yoshie (Kikuyo-) Nakada (Mishima-),F
83454,Myo Win Nyunt,M
67600,Lee Hyeon-Ju,F
121395,Charles Maitland Yorke Trotter,M
7887,Sharrieffa Finninninchirrir Barksdale (-Blair),F
117947,Elbio Walter Tardguila Lavega,M
132547,Yu Dong-Ju,M
123071,Emmilios Vafeas,M
71602,Mario Bruno Lucca,M
118203,Chris Taylor,M
126941,"Jan Johannes ""Jur"" Vrieling",M
53669,Britt Janyk,F
128623,M. Walter Weiler,M
30809,"Raymond Woodruff ""Ray"" Dutcher",M
103588,Besu Sado Beko,F
57562,Brje Karl Verner Karvonen,M
65273,Stefano La Rosa,M
105026,Yusneysi Santiusti Caballero,F
17437,Agustn Calleri Shaal,M
81202,David Keith Moore,M
29370,Fritz Dopfer,M
53011,Mozes Jacobs,M
17366,Miguel Calds Luis,M
78981,Elisabeth Micheler-Jones,F
61912,Eva Kolnsk,F
88910,Gilbert Orengo,M
92792,Jos Francisco Prez Anguiano,M
99417,Ana Mara Rendn Martnez,F
110376,Iris Silva Tang Sing,F
33316,"Gregory ""Greg"" Eurell",M
45287,Han Gwang-Song,M
132949,Jozef Zhorsk,M
96404,John Wesley Price,M
47247,Leo Harras Helgas,M
123423,Nikolaos Valsamakis,M
11884,Lars Sigurd Bjorkstrom,M
114057,Ivar Stefnsson,M
15200,"Ella Gertrud Auguste ""Ellen"" Brockhft (Rehra-, -Henseler)",F
22161,Carl Gustav Coerse,M
5200,Clemens Arnold,M
93449,John Misha Petkevich,M
67187,Gerard Willem le Heux,M
129312,"Robert John Terence ""Terry"" Whitehead",M
25359,Robi Das,M
45655,Sofus Peter Hansen,M
120108,Erjon Tola,M
110498,Narinder Singh Kodan,M
16969,Tatiana Martine Bvegadzi,F
126530,Helmut Vollprecht,M
2135,Youssef Khanfar Abdullah Al-Shakali,M
79093,Krzysztof Mitus,M
113356,Thomas Springer,M
82511,Margarita Yevgenyevna Mukashova (Matsko-),F
104772,Emanuel Sandhu,M
133041,Sanzhar Zakirov,M
111918,Manu Snellinx,M
123308,Fabio Valguarnera,M
101801,Luis Romo,M
51294,Erkki Olavi Hytnen,M
57423,Jan Bengt Peter Karlsson,M
20317,Cheng Ming,F
82568,"John Francis ""Jack"" Mulhern",M
99942,Jeremy Richards,M
87543,David Johnny Oduya,M
22736,Luis Contreras,M
85332,Caroline Nichols,F
8489,Guillaume Bastille,M
28622,Ada Diop,F
115976,Krzysztof Supowicz,M
58624,Errol Kerr,M
70566,"Barbara Day ""Barb"" Lockhart",F
115849,Sun Rui,F
10911,Yevgeny Valentinovich Berzin,M
22722,Adolfo Contoli,M
82409,"Earl Max ""Arlie"" Mucks",M
6331,Vazgen Azroyan,M
65945,"Thomas Benjamin ""Tom"" Lancashire",M
36509,Jean Frain de la Gaulayrie,M
101079,Jean Rodier,M
37968,Marek Galiski,M
121034,Christine S.  Traurig,F
69197,Li Zhongyi,M
129819,Guillermo Barney Williams,M
99131,Rudolf Reichling,M
63002,Khristos Kourtellas,M
66725,Claire Laubach,F
8899,Amnaay Zebedayo Bayo,M
105035,Ioannis Santorinaios,M
123566,Louis Van De Goor,M
78529,"Janice Melbourne ""Jan"" Merrill",F
22899,Franci op,M
43216,Nicolas Gruson,M
70118,Emily Little,F
97997,Glencora Ralph,F
94470,David Anthony Pink,M
14086,Bruce Bourke,M
92479,Ivan Penev,M
117906,Maricia Titie ran (-Iordache),F
115254,Gerhard Strutz,M
56818,Latitia Kamba,F
16407,Angelo Buoni,M
83193,Joseph B. Musch,M
105536,Genevive Saumur,F
128802,"Joseph ""Joey"" Wells",M
41315,Compton Aloysius Gonsalves,M
14547,Luca Riccardo Bramati,M
40294,Rolandas Gimbutis,M
98806,Lisa Ann Read (-Barnes),F
89779,Yaron Oz,M
13466,Borislav Konstantinov Borisov,M
45528,Aran John Hansen,M
4073,Simon Andreassen,M
101522,Marco Rodrigo Rojas,M
36752,"Kathleen ""KC"" Fraser",F
38473,Ivn Garca Snchez,M
88658,"Chi Hong ""Thomas"" Ong",M
45301,Han Hyeong-Min,M
63662,Pter Krempels,M
44468,Jaddor Hamadi Ben Haddou,M
2210,Arif Alaftargil,M
79494,Max Miller,M
68798,Pierre Lvisse,M
1308,Juliette Chantal Ah-Wan,F
68299,Georgios Lemonis,M
130149,Rex Albert Wilson,M
39423,Nikolaos P. Georgantas,M
32339,Mikhail Elpikidis,M
40473,Rolf Gisler,M
30560,Jason Edward Dunford,M
119440,Thor Thorvaldsen,M
2398,Ernesto Alciati,M
81937,Robert Msching,M
61951,Mirko Kolnik,M
84909,Hana Nesvadbov,F
92260,Georg Hugo Richard (-Hugo George) Peitsch,M
60456,Tina Kirkman,F
2900,Andrique Allisop,M
107404,Frederick Hugh Scott,M
47058,Tor Heiestad,M
123318,Tero Seppo Vlimki,M
126396,Jakob Vogt,M
131303,Xiong Zi,F
3201,Renzo Alver,M
46524,"Eduard ""Edi"" Hauser",M
9193,"Thomas Michael ""Tom"" Becker",M
55703,Antnio Jorge,M
46307,Ewald Hasler,M
10183,Yassine Bensghir,M
47865,Guillermo Alejandro Hernndez Snchez,M
125973,Jaime Villegas,M
74437,Filiberto Marco,M
17208,Lionel Caero Herbas,M
45112,"H. A. Abdullah ""Dollah"" Hamid",M
105998,Tony Schaller,M
14870,Nils Brembach,M
93085,Petros Persakis,M
124038,"Pieter Alex ""Lex"" van Kreuningen",M
48428,Kevin Hill,M
32018,Samir El-Najjar,M
106240,Frank Schicke,M
80488,Noura Mohamed,F
108234,Meriga Salou Seriki,M
65050,Svetlana Kuzmina,F
100597,ngel Custodio.  Riveras de la Portilla,M
84183,Grd Anneli Nsstrm (-Gomo),F
57681,John Kasper,M
60512,Tevfik K,M
6970,Clara Monika Bakale,F
91236,Pio Parolini,M
113174,"Georg Eduard ""Ede"" Sperling",M
611,Jos Manuel Abundis Sandoval,M
100929,Miguel Robles,M
80889,Ion Monea,M
92756,Antonio Prez Cospedal,M
2156,Abdullah Mohamed Al-Sheib,M
16244,Karlis Bukass,M
82177,Patrice Mourier,M
103606,Chan Sae-Lim,M
102333,Anthimos Rotos,M
81974,"Glenn Edward ""Ed"" Moses",M
50945,Joseph Lon Huot (Poissenot-),M
37837,Stefan Gaisreiter,M
110334,Sin Seong-Ja,F
126958,Joe Vrtai,M
106,Carmine Abbagnale,M
58289,Christian Keller,M
8459,Denis Raymond Basset,M
21483,Teresa Barbara Ciepy-Wieczorek,F
15624,"Thomas Edwin ""Tom"" Bruce",M
79259,Kalle Mikkonen,M
65760,Franois Laloux,M
90754,Evangelia Papazoglou,F
106315,Lisa Schindler (Schwarz-),F
129315,Robert Michael Whitehurst,M
50284,Zdenka Hradilov,F
32623,Chikatoshi Enomoto,M
43646,Lszl Gula,M
9348,Laurent Bghin,M
123545,George W. Van Cleaf,M
129380,Sandra Whyte (-Sweeney),F
118556,Johan Willem ter Haar,M
39623,Anneliese Gerhards (Jansen-),F
16055,Delron Sebastian Buckley,M
24292,Maria Curatolo,F
51182,Espen Aarnes Hvammen,M
30468,Nino Dumbadze (-Diachk'ovi),F
56609,Khristina Kalcheva,F
63552,Gnther Krauss,M
78065,Steven John Mellor,M
69763,Per Ola Markus Lindgren,M
38741,Richard James Garrard,M
60130,Jutaro Kimura,M
78698,"William Roy ""Bill"" Mettler, Jr.",M
35789,David Florence,M
60447,Brian Kirkham,M
125731,Joelma Patrcia  da Cunha Viegas,F
2439,Erin Marie Aldrich,F
55900,Ann Jrgensen (-Nielsen),F
47523,Niklas Eric Henning,M
83109,David Young Murray,M
64731,Dawid Andrzej Kupczyk,M
63247,Jan Koeluh,M
113079,"Joseph William ""Joe"" Speake",M
43776,Sean Michael Gunn,M
100759,Martin Wade Roberts,M
1910,Ali Sulaiman Al-Ghazawi,M
64667,Herman Kunnen,M
84148,Gogi Nask'idashvili,M
7086,Sergey Vasilyevich Bakulin,M
48472,"Alexander John ""Alex"" Hillhouse",M
20082,Vasile Chelaru,M
117544,Luis Adrin Tams Perea,M
67733,Robin Huntington Lee,M
23768,Cristiano Ronaldo dos Santos Aveiro,M
70215,Liu Lina,F
22477,Hayde Coloso Espino,F
13206,Yowlys Bonne Rodrguez,M
7280,Guy Balland,M
20951,Choi Heung-Cheol,M
33417,John Gardner Everett,M
97060,Aleksandr Purtov,M
127285,Sacha Wainwright,F
16589,Nadezhda Valentinovna Burlakova (Shamakova-),F
23704,John Robert Cress,M
33699,Ivo Frank Fairbairn-Crawford,M
37129,Elmar Frings,M
39873,Dumitru Gheorghiu,M
58942,Mirza Khan,M
14187,Cristian Ludovico Ernesto Bove,M
81203,"Francis William ""Dinty"" Moore",M
56177,Franciscus Johannes Jurgens,M
7647,Sergey Andreyevich Baranov,M
53144,Danial Jahi,M
70600,Donna Gaye Loffhagen (-Wilkins),F
45386,Etsuko Handa,F
22510,Brbara Roco Comba,F
82082,Hanna Motrechko,F
134514,"Radomra ""Radka"" Zrubkov",F
125544,Philippus Vethaak,M
48715,Paul Hix,M
50891,"Russell Francis ""Russ"" Hunt",M
80862,Brge Kjr Monberg,M
110515,Rupinder Pal Singh,M
114590,Edit Stift,F
25238,Djnbou Dant,F
114451,Mark Stevens,M
46495,Maren Haugli (-Tufto),F
3499,Nijel Carlos Amilfitano Amos,M
75339,Jos Claudio Martnez Zorrilla y Schneider,M
133247,Luis Zrate,M
121551,Franoise Lucienne Tschaggeny,F
43002,"Cornelis ""Cor"" Groot",M
115605,Wirmandi Sugriat,M
77896,Ma-Brnice Meit,F
87697,Andrey Gennadyevich Ogorodnikov,M
42690,"William Earl ""Bill"" Griebenow",M
106286,Giovanni Schillaci,M
72342,Ma Yanhong,F
60305,Eliud Kipchoge,M
131722,"Yang Chuan-Kwang ""C. K.""",M
48589,Kurt Hipper,M
13009,Andrea Boltz,F
101742,Camilo Romero Mora,M
99610,Katherine Reutter,F
67050,Stephen Laybutt,M
71247,Henry James Loubscher,M
15772,Therry Brunner,M
2257,E. Martn Alarcn Isidro,M
16622,Wilfred Godfrey Thomas Burne,M
17027,Micha Bylina,M
43344,Paul Francois Guay,M
66340,Beryl Laram,F
19125,Rachel Elizabeth Cawthorn,F
116785,Zoltn Szcsi,M
123125,Tony-Mickal Patrice Yves Vairelles,M
69771,Erik Aleksander Lindh,M
14498,Jair Braga,M
87736,Jenna O'Hea,F
65153,Allan Sidney Kwartler,M
46820,Cecil Patrick Healy,M
54935,Thorsten Arthur Johansen,M
70042,Antnio Pereira Lira,M
41760,Reinaldo Berto Gorno,M
76508,Fiona Winsome Marcia May (-Iapichino),F
112993,Vladimr paek,M
63851,Gnther Kriz,M
45735,Hao Kexin,M
128837,Miriam Welte,F
31492,Karl-Heinz Egger,M
17039,Harry Byrne,M
87064,Dag Vaadjuv Nyqvist,M
102029,Frantz Munch Rosenberg,M
114972,Antonie Straeteman,F
49604,Teiji Honma,M
57617,Mohamad Kasem,M
86955,Henry Onyemanze Nwosu,M
70094,Pedro Mara Listur Gonzlez,M
117493,Luminia Talpo (Moang-),F
133198,"Gerhard Henry ""Heinrich"" Znker",M
105809,John Anthony Sayre,M
124529,Jack Vard,M
83810,Riho Nakajima,F
11986,Carol Blackwood,F
128506,Klaus Weese,M
32011,Assaf El-Murr,M
89040,Lus Alberto Orta Milln,M
77585,Meas Kheng,F
14088,Glenn Bourke,M
109344,Darya Viktorovna Shmelyova (-Popova),F
109891,Carlos Alberto da Silva,M
48828,John Grey Hoben,M
1614,"Charles Arthur ""Charlie"" Akers",M
29010,Jrme Dogo Gaye,M
99189,Karl Henrik Lorenz Reilin,M
132676,Nataliya Aleksandrovna Yukhareva,F
43803,Jana Gnther,F
42100,Torben Schmidt Grael,M
52851,Sulo Jskelinen (-Usa),M
76307,Malin Johanna Mattsson,F
79839,Seyed Mostafa Mirhashemi,M
101924,Antnio Manuel Andrade Roquete,M
105639,Bohdan Volodymyrovych Savenko,M
26606,Walter Louis Joseph de Sousa,M
21314,Chuang Lai-Chun,F
16313,Jan Bulis,M
86013,Shigeki Nishiguchi,M
92143,Paul Andreas Pedersen,M
55148,"Charles Edward Johnson, Jr.",M
7237,Mikls Blint,M
36107,John Robert Forbes,M
101338,Georges Charles Roes,M
113598,Sandra Stals,F
62840,Nadda Kotovalov (-Tomsov),F
92799,Guillermo Prez Sandoval,M
103161,Tuomo Iisakki Ruutu,M
36625,Per Frandsen,M
74700,Mrio Srgio Leal Nogueira,M
107968,Raid emedinovi,M
45249,Kheira Hamraoui,F
85116,"Francis Clement ""Frank"" Newton",M
44975,Pekka Olavi Halme,M
36046,Jordi Font Ferrer,M
59879,Kim Mi-Gyong,F
100549,Domingo Rivas,M
104539,Ronny Eduardo Sanabria Mora,M
44036,Jennifer Ann Gutierrez,F
49053,Tore Ruud Hofstad,M
77098,"Donald Cecil ""Don"" McFarlane",M
66576,Nathalie Linda Larsson,F
109997,Sim Hae-In,F
3156,Jos Luis lvarez Gil de Tejada,M
93952,"Joseph ""Joe"" Phillips",M
131024,Wu Bixian,M
106235,Laura Schiavone,F
29676,Oksana Ivanivna Dovhaliuk,F
106381,"Joseph ""Joe"" Schleimer",M
21164,Christian August Christensen,M
67930,Sophie Lefranc-Duvillard,F
68894,"Steven Earl ""Steve"" Lewis",M
13368,Anke Borchmann (Grnberg-),F
71361,Boris Lovri,M
73521,Ivan Maksymov,M
69603,Lin Wen-Chu,M
85771,Panagiotis Nikolaou,M
118853,Erik Thastum,M
32775,Nra rfalvy,F
79758,Donata Caterina Minorati,F
4012,Pierre Andraca,M
69570,Lin Chui-Bin,M
110352,Charles Colin Sinclair,M
97179,Paavo Kalervo Pystynen,M
49748,Bradley Hore,M
124197,"Frederik Pieter Christiaan ""Frik"" van Rooyen",M
17601,Paul Camilleri,M
92814,Joaqun Prez Febles,M
93058,Jean Perrot,M
27926,Neil Edward Dexter,M
64924,Albert Eduard Kusnets,M
127296,Godfrey Wakaabu,M
94952,Jutta Ploch (-Schenk),F
18485,Luis Alberto Carrera Gortzar,M
55928,Leo Torkild Oscar Jrgensen,M
121464,Belinda Kim Trussell,F
19051,Jacques Caufrier,M
8500,Waldemar Romuald Baszanowski,M
32988,Imanol Erviti Ollo,M
35861,Mathias Flckiger,M
109962,Luis Silveira,M
48721,sds Hjlmsdttir,F
33949,Ahmed Farfar,M
129469,"Theodor ""Theo"" Wied",M
17846,Joan Caellas Reixach,M
46955,Lennart Per-Olav Hedmark,M
72891,Miyuki Maeda,F
45791,Csaba Haranghy,M
110834,John Franz Sittig,M
45243,Jan Hampel,M
31573,Andreas Ehrl,M
134140,Marek idlick,M
85098,Jack Heather Newman,M
41115,Milan Gombala,M
132415,Ken Yoshizawa,M
46858,"John Rutherford ""Jack"" Heaton",M
88928,Constanza Oriani,F
108926,Yana Volodymyrivna Shemiakina,F
35965,Kostadin Folev,M
25749,"John Anthony ""Tony"" Day",M
85406,Augusto Nicolini Aramburu,M
113722,Gaynor Clare Stanley (-Wills),F
114343,Marcus Stephen,M
48790,Ho Koh Chye,M
113719,Vasyl Vasylovych Stankovych,M
89102,Norman Emilio Ortiz Ortiz,M
27633,Andrzej Dereziski,M
50584,Wolfgang Hbner,M
95118,Nevenka Poganik,F
110180,LeJuan Waynesley Simon,M
14480,Craig Bradshaw,M
14017,Raelene Boulton,F
19834,Sergej Charin,M
22748,Paride Contri,M
10282,Istvn Brczi,M
33797,Jens Christian Balthazar Falkenberg,M
25859,Armand Franois Jules Marie de La Rochefoucauld-Doudeauville,M
125602,"Wilfred ""Freddy"" Vias",M
53040,Hans Olov Dan Jacobson,M
38393,Ana Mara Garca Crespo,F
66714,Helmut Latz,M
130262,"Katrin ""Kati"" Winkler (-Schneider)",F
53027,Mette Jacobsen,F
40410,Sylvain Girard,M
67373,Henri Leclerc,M
35080,Andrzej Wojciech Fiedor,M
71667,Liliya Anatolivna Ludan,F
108167,Kevin Sraphin,M
134245,Iris Tien Zimmermann,F
41963,David Munro Gourlay,M
36005,Dmitry Aleksandrovich Fomin,M
58251,Sebusiso Keketsi,M
440,Ismail Abilov (-Nizamolu),M
76059,Zoran Matkovi,M
87730,"Michael Futch ""Mike"" O'Hara",M
112340,"Michael ""Mike"" Solomon",M
93549,Alfredo Petrone,M
70093,Katarna Listopadov,F
102982,"Ulrike ""Rike"" Ruschenburg",F
58068,Mikhail Kazantsev,M
9993,Maja Benedii,F
129063,Monica Viola Westn (-Rydn),F
74090,"Terence Gordon ""Terry"" Manners",M
104847,"Eugene Myron ""Gene"" Sandvig",M
23917,Kvin Crovetto,M
57796,Tomoe Kato (Sakai-),F
125239,Alexandra Louise Verbeek,F
9295,Kerry Bee,F
102746,Rafael Armando Rueda Garca,M
35197,Frederic Luke Val Fildes,M
63869,Miran Krmelj,M
45616,Karl Wilhelm Hansen (-Soligard),M
66917,Franco Lavoratori,M
128077,Todd Warriner,M
109253,Sally Jean Shipard,F
77070,Margaret Gibson McDowall,F
71299,Pascal Loustaneau,M
5410,Lena Sofia Alexandra Arvidsson,F
56259,Jrgen Juve,M
56543,Amina Kajtaz,F
90593,Suban Pannon,M
30372,mile R. Dufranc,M
116888,Stanisaw Szlendak,M
30844,Spencer Gavin Duval,M
35149,Gary Lee Figueroa,M
88425,Thorleif Werner Olsen,M
68456,Stanislav Viktorovich Leonovich,M
75744,Lisa Elena Jane Mason,F
79017,Francisque Nicolas-Petrus Michot,M
82517,Andriy Mukhin,M
26873,Lieselot Decroix,F
86262,Sophie Nogler,F
99543,Tatyana Reshetnikova (-Gataullina),F
119395,Michael Gary Thornberry,M
120871,"Richard L. ""Dick"" Townsend",M
29179,Daniel Omar Domnguez,M
97458,Israel Quitcn Llanos,M
33485,Lisa Jane Eyre,F
36977,"John ""Jack"" Frendo Azzopardi",M
109079,Shi Qinglan,F
10042,Gran Olof Bengtsson,M
41658,Tatyana Vladimirovna Gordeyeva,F
134394,Roswietha Zobelt (Reichel-),F
15098,Thomas Brinkmann,M
24852,Sylvie Daigle,F
96988,Susanne Pumper (Fischer-),F
109751,Jos Mara Sigot Bianchino,M
32804,Jean Hugo Bernard Ericson,M
42679,Denis Belyanovich Gribanov,M
75271,Alfonso Martinez,M
133321,Hctor Zatarain Romano,M
54518,Gordon Jewett,M
84846,Torger Nergrd,M
62375,Jakub Jzef Kopowski (Kopf),M
84905,Sao Nestorov,M
16685,Gino Burrini,M
50106,Allan Wade Houston,M
103927,Adam Hassan Sakak,M
24995,Hans Peter Ludvig Dam,M
29406,Robert Dorgebray,M
67832,Lee Won-Sik,M
26725,Lisanne de Witte,F
117724,Lszl Tancsics,M
134568,Attila Zubor,M
108949,Shen Tiantian,F
62941,Ken Kotyk,M
114424,Ivan Stevanovi,M
85094,Aubrey Strode Newman,M
67872,Henry Alan Leeke,M
123422,Ubaldina Valoyes Cuesta,F
21300,Aurelio Chu Yi,M
42765,Nicola Grigolo,M
16514,Melchior Rudolf Brgin,M
59698,Kim Hae-Myeong,M
74223,Nadir Graciete  de Ftima Manuel,F
59874,Kim Man-Chol,M
51196,Hwang Byung-Dae,M
52574,Mirko Ivani,M
29693,Joseph Dowler,M
103521,Mara Sacchi,F
96922,Jos Oriol Pujol de Coma,M
102483,Richard Rowles,M
128224,"Gerry Lester ""Bubba"" Watson, Jr.",M
83578,Wadysaw Kajetan Nadratowski,M
56411,Ali Mohamed El-Sayed El-Kaf,M
80035,Dilip Mitra,M
64869,Rimas Kurtinaitis,M
97834,Yassine Al-Rahmouni,M
124131,Maria Anna Van Nuffel,F
39951,Massimo Giacoppo,M
87291,"Michael Edirin ""Mike"" Obiku",M
100554,Lina Marcela Rivas Ordez,F
134580,Vittorio Zucca,M
6246,Silver Ayoo,M
9881,Hamouda Ben Massaoud,M
59557,Kim Byeong-Chan,M
99578,Roberto Retolaza Romero,M
69298,Zenon Licznerski,M
95682,Elena Popovska,F
30724,Ricardo Fernando Duro,M
2840,Lee Dale Allen,M
120040,Eva Tofalvi,F
37564,Karen Furneaux,F
16153,"Kenneth Frederick ""Ken"" Buffin",M
93516,Geno Petriashvili,M
59798,Kim Jeong-Su,M
82582,Hawar Mulla Mohammed Taher Zebari,M
7013,Shakira Baker,F
91304,"Thomas Martin ""Tom"" Parsons",M
57111,Marios Kaperonis,M
127368,Luleseged Wale,M
29666,William Bathurst Dove,M
63863,Jnos Krizmanich (Korponai),M
